Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
2605.6877963939232,0,0.047475509721364266,-0.004982876983324093,-0.6584312056364557,-0.030983241732819626,-0.00212500583371826,0.0021273040705976306
2613.825890338122,0,0.03197964868803596,-0.05591092033602391,-0.6798011571261221,-0.03219410538846197,-0.0009688811515321709,-0.0020861964837201588
2622.01408250071,0,-0.030907640476266002,0.022102638399832935,-0.7443643899334662,-0.03197107823536286,-0.0014740238527960322,5.4455206787787e-05
2630.715991639325,0,0.04178631391798421,-0.028063992584950584,-0.6058038788182044,-0.031230430342123826,-0.00031802419315886935,-0.0008127790026314073
2637.6848515719194,0,0.08818064313972597,-0.007630295215173631,-0.6548267907239599,-0.03274402762315532,-0.00037894202282174276,-8.483540057984718e-05
2646.672068327728,0,-0.07004083565413667,-0.013564249852539937,-0.6212797468470699,-0.03358667076130552,-0.00131353582142874,-0.0014687822530910614
2654.488091046707,0,0.01572482254654515,0.045934424821268985,-0.5062969129168355,-0.034032824981158914,-0.0011313035689158471,0.0011581562283074615
2663.1562534587697,0,-0.06558454210531059,0.03070793723100001,-0.5521395136730928,-0.03514919135114496,-0.0006212837082336259,-0.00017877572060588214
2670.0175200316535,0,-0.06471379075597695,-0.0031579095394064366,-0.5519383965111896,-0.036137455498010396,-8.637262579033901e-05,-0.0002871366300541736
2676.2596134738665,0,0.004105736637881841,-0.021232959537765765,-0.5622746125770339,-0.03621085669157861,-0.0006463388960426743,0.00024069993489426016
2685.9146600029435,0,-0.02863735903707708,0.07887961396211104,-0.5000415548595889,-0.037420480948639354,-0.00035802508583749877,0.000856598225108536
2692.763677996655,0,-0.01959341032432707,-0.04520126637819994,-0.5886384521088319,-0.038465663728678254,0.000995527558576766,-0.0012743784888756466
2699.3793670511677,0,-0.14854757137948302,-0.05534388539494168,-0.39853274375085995,-0.03977985477430824,-0.0004947610661180412,0.0022040258358243517
2707.0273545942705,0,-0.026831162557984227,0.03715031390363225,-0.45372158903986753,-0.039158304166169264,-0.00034266017383385936,-0.0010345784453561712
2713.5564856434767,0,0.0060058761597490745,0.02102084657699698,-0.4278035063530772,-0.04296870917907828,-0.0005475641827241164,7.565678823937095e-05
2720.0394772435952,0,0.08878661459271563,0.04905510847500438,-0.5305019107910225,-0.041883954835903396,-0.001862764886502191,-0.0011111599784779747
2727.174792264323,0,0.03378636053273425,0.0868286627692481,-0.40908964340012616,-0.04580810023718641,-0.000924476691585747,0.0019304592862543623
2733.959750418084,0,-0.06558487036750968,0.03740251341188772,-0.4502815891596009,-0.044628069516396765,-0.002581920905376464,-0.0001763425789398676
2740.904725208623,0,-0.029409336991944236,0.012119987598748199,-0.3795778053704892,-0.047569026760796565,0.001175657532899048,-0.0006489501642174891
2747.2560816008217,0,0.007987191989204022,-0.048302857926452884,-0.3881381966130463,-0.048161766375716716,-0.0004261313994654921,-0.00046023373178682265
2753.412177973778,0,0.08218375220345134,-0.00572602139607712,-0.39892382766822315,-0.048396283956857265,-0.0003412092381636269,0.0009888205715405899
