alt,pressure,ax,ay,az,pitch,roll,yaw,gps_alt,lat,lon,vel,status,phase
1163.576416015625,,,,,-0.01647026464343071,-2.6066107749938965,0.008809199556708336,,,,,1,BOOST
1178.7716064453125,,,,,-0.017834190279245377,-2.640188694000244,0.01021080557256937,,,,,1,BOOST
1197.4088134765625,,,,,-0.019693413749337196,-2.6755638122558594,0.00997553113847971,,,,,1,BOOST
1217.1787109375,,,,,-0.019528333097696304,-2.713881254196167,0.0095693189650774,,,,,1,BOOST
1236.6402587890625,,,,,-0.022192874923348427,-2.7555959224700928,0.010854437947273254,,,,,1,BOOST
1255.5452880859375,,,,,-0.022451307624578476,-2.7929470539093018,0.01020848099142313,,,,,1,BOOST
1273.2547607421875,,,,,-0.023561745882034302,-2.8285930156707764,0.00901611428707838,,,,,1,BOOST
1297.90185546875,,,,,-0.02339239977300167,-2.8636908531188965,0.009854053147137165,,,,,1,BOOST
1313.865234375,,,,,-0.02500138059258461,-2.903345823287964,0.008810712024569511,,,,,1,BOOST
1334.2984619140625,,,,,-0.025520674884319305,-2.9459078311920166,0.007973033003509045,,,,,1,BOOST
1352.4786376953125,,,,,-0.027829013764858246,-2.98486328125,0.00912727415561676,,,,,1,BOOST
1369.306640625,,,,,-0.028747452422976494,-3.0213701725006104,0.007707370910793543,,,,,1,BOOST
1385.0166015625,,,,,-0.028903700411319733,-3.0589756965637207,0.0063511282205581665,,,,,1,BOOST
1401.91796875,,,,,-0.031141294166445732,-3.100694417953491,0.006844300776720047,,,,,1,BOOST
1417.9747314453125,,,,,-0.03238212689757347,-3.144174814224243,0.007579360622912645,,,,,3,COAST
1432.29541015625,,,,,-0.03535138815641403,-3.189784288406372,0.00666173966601491,,,,,3,COAST
1451.2928466796875,,,,,-0.03643721714615822,-3.2305660247802734,0.006605740170925856,,,,,3,COAST
1469.8758544921875,,,,,-0.03680235147476196,-3.2689602375030518,0.008072800934314728,,,,,3,COAST
1492.507080078125,,,,,-0.03886337950825691,-3.3110909461975098,0.0071079614572227,,,,,3,COAST
1510.264892578125,,,,,-0.03883622586727142,-3.3584043979644775,0.006075708661228418,,,,,3,COAST
1522.6756591796875,,,,,-0.03814876079559326,-3.403925895690918,0.006941057741641998,,,,,3,COAST
1540.199951171875,,,,,-0.038132354617118835,-3.4467971324920654,0.007320242002606392,,,,,3,COAST
1556.7916259765625,,,,,-0.040789030492305756,-3.491114854812622,0.009425980038940907,,,,,3,COAST
1577.561767578125,,,,,-0.04006986320018768,-3.537301778793335,0.011633767746388912,,,,,3,COAST
1593.183837890625,,,,,-0.04179264232516289,-3.5841379165649414,0.009519536979496479,,,,,3,COAST
1613.6085205078125,,,,,-0.043073832988739014,-3.6323506832122803,0.010528447106480598,,,,,3,COAST
1629.1314697265625,,,,,-0.04262419790029526,-3.6840124130249023,0.009296858683228493,,,,,3,COAST
1650.016357421875,,,,,-0.04387805238366127,-3.734387159347534,0.011604187078773975,,,,,3,COAST
1666.1845703125,,,,,-0.04390697926282883,-3.784128427505493,0.012597129680216312,,,,,3,COAST
1681.525390625,,,,,-0.045247357338666916,-3.8312225341796875,0.012819847092032433,,,,,3,COAST
1693.8138427734375,,,,,-0.04685480147600174,-3.8801796436309814,0.013084420002996922,,,,,3,COAST
1708.32080078125,,,,,-0.04574662819504738,-3.931769847869873,0.012356766499578953,,,,,7,ARMED
1723.6617431640625,,,,,-0.0465790294110775,-3.9829463958740234,0.01028336863964796,,,,,7,ARMED
1734.030517578125,,,,,-0.04941679909825325,-4.037245273590088,0.011110609397292137,,,,,7,ARMED
1750.6282958984375,,,,,-0.05049756169319153,-4.092593193054199,0.011843807063996792,,,,,7,ARMED
1764.4482421875,,,,,-0.0515543669462204,-4.146696090698242,0.012570328079164028,,,,,7,ARMED
1776.6424560546875,,,,,-0.05270971730351448,-4.199018955230713,0.011271423660218716,,,,,7,ARMED
1794.4532470703125,,,,,-0.05596916005015373,-4.252527713775635,0.011962663382291794,,,,,7,ARMED
1808.9703369140625,,,,,-0.05736060440540314,-4.306402683258057,0.012041144073009491,,,,,7,ARMED
1825.5565185546875,,,,,-0.057617101818323135,-4.363533973693848,0.013115455396473408,,,,,7,ARMED
1839.5347900390625,,,,,-0.06239774078130722,-4.423271179199219,0.01117350347340107,,,,,7,ARMED
1853.408935546875,,,,,-0.0640236884355545,-4.482550621032715,0.012284915894269943,,,,,7,ARMED
1866.8743896484375,,,,,-0.06537802517414093,-4.542911052703857,0.012573299929499626,,,,,7,ARMED
1880.503173828125,,,,,-0.06418310850858688,-4.60272216796875,0.012969993986189365,,,,,7,ARMED
1899.267333984375,,,,,-0.06785900890827179,-4.659798622131348,0.013885218650102615,,,,,7,ARMED
1910.935546875,,,,,-0.07171424478292465,-4.718151569366455,0.013789630495011806,,,,,7,ARMED
